date,GDPC1,gdp_yoy_pct_change,gdp_qoq_pct_change
2015-02-01,18666.621,3.9692994988184793,0.9004849775657187
2015-03-01,18666.621,3.9692994988184793,0.9004849775657187
2015-04-01,18782.243,3.2790878609270546,0.6194050867588619
2015-05-01,18782.243,3.2790878609270546,0.6194050867588619
2015-06-01,18782.243,3.2790878609270546,0.6194050867588619
2015-07-01,18857.418,2.4473213664345517,0.4002450612528241
2015-08-01,18857.418,2.4473213664345517,0.4002450612528241
2015-09-01,18857.418,2.4473213664345517,0.4002450612528241
2015-10-01,18892.206,2.119861312664817,0.18447912646364362
2015-11-01,18892.206,2.119861312664817,0.18447912646364362
2015-12-01,18892.206,2.119861312664817,0.18447912646364362
2016-01-01,19001.69,1.7950168913805964,0.5795194060450148
2016-02-01,19001.69,1.7950168913805964,0.5795194060450148
2016-03-01,19001.69,1.7950168913805964,0.5795194060450148
2016-04-01,19062.709,1.493250832714721,0.3211240684381167
2016-05-01,19062.709,1.493250832714721,0.3211240684381167
2016-06-01,19062.709,1.493250832714721,0.3211240684381167
2016-07-01,19197.938,1.8057615310855146,0.7093902550786346
2016-08-01,19197.938,1.8057615310855146,0.7093902550786346
2016-09-01,19197.938,1.8057615310855146,0.7093902550786346
2016-10-01,19304.352,2.1815663030564147,0.5542991127484687
2016-11-01,19304.352,2.1815663030564147,0.5542991127484687
2016-12-01,19304.352,2.1815663030564147,0.5542991127484687
2017-01-01,19398.343,2.0874616941966906,0.48689021004175714
2017-02-01,19398.343,2.0874616941966906,0.48689021004175714
2017-03-01,19398.343,2.0874616941966906,0.48689021004175714
2017-04-01,19506.949,2.3304137937582903,0.5598725623111145
2017-05-01,19506.949,2.3304137937582903,0.5598725623111145
2017-06-01,19506.949,2.3304137937582903,0.5598725623111145
2017-07-01,19660.766,2.410821412174591,0.7885241305547019
2017-08-01,19660.766,2.410821412174591,0.7885241305547019
2017-09-01,19660.766,2.410821412174591,0.7885241305547019
2017-10-01,19882.352,2.9941434967617697,1.1270466267692791
2017-11-01,19882.352,2.9941434967617697,1.1270466267692791
2017-12-01,19882.352,2.9941434967617697,1.1270466267692791
2018-01-01,20044.077,3.328810094759116,0.8134098018182323
2018-02-01,20044.077,3.328810094759116,0.8134098018182323
2018-03-01,20044.077,3.328810094759116,0.8134098018182323
2018-04-01,20150.476,3.2989628465220244,0.5308251410129694
2018-05-01,20150.476,3.2989628465220244,0.5308251410129694
2018-06-01,20150.476,3.2989628465220244,0.5308251410129694
2018-07-01,20276.154,3.130030640718684,0.6236974253114314
2018-08-01,20276.154,3.130030640718684,0.6236974253114314
2018-09-01,20276.154,3.130030640718684,0.6236974253114314
2018-10-01,20304.874,2.125110751484538,0.1416442191157108
2018-11-01,20304.874,2.125110751484538,0.1416442191157108
