category,keyword,pearson_r,p_value,n_months,p_adj_bh,significant
Housing_rent_and_stress,low_income_housing,0.4784,0.0,72,3.4e-05,True
Housing_rent_and_stress,foreclosure,0.4557,0.0001,72,8.7e-05,True
Housing_rent_and_stress,refinance_mortgage,0.4487,0.0001,72,0.000115,True
Housing_rent_and_stress,rent_payment_help,0.3255,0.0053,72,0.006963,True
Housing_rent_and_stress,storage_unit_rental,0.3166,0.0067,72,0.008823,True
Housing_rent_and_stress,mortgage_rates,0.1787,0.1331,72,0.151895,False
Housing_rent_and_stress,rent_relief,0.131,0.2725,72,0.294734,False
Housing_rent_and_stress,missed_mortgage_payment,0.0622,0.6035,72,0.621739,False
Housing_rent_and_stress,down_payment_assistance,0.0493,0.6811,72,0.692693,False
Housing_rent_and_stress,public_housing,-0.1881,0.1136,72,0.13079,False
Housing_rent_and_stress,housing_market_crash,-0.2143,0.0707,72,0.085552,False
Housing_rent_and_stress,tenant_rights,-0.3317,0.0044,72,0.005874,True
Housing_rent_and_stress,housing_affordability,-0.3921,0.0007,72,0.000938,True
Housing_rent_and_stress,property_tax,-0.5714,0.0,72,0.0,True
Housing_rent_and_stress,home_appraisal,-0.5879,0.0,72,0.0,True
Housing_rent_and_stress,moving_costs,-0.5926,0.0,72,0.0,True
Housing_rent_and_stress,sublease,-0.6433,0.0,72,0.0,True
Housing_rent_and_stress,property_tax_relief,-0.6452,0.0,72,0.0,True
Housing_rent_and_stress,rent_increase,-0.7992,0.0,72,0.0,True
Housing_rent_and_stress,housing_prices,-0.8273,0.0,72,0.0,True
Housing_rent_and_stress,rent_control,-0.8507,0.0,72,0.0,True
Housing_rent_and_stress,affordable_housing,-0.8806,0.0,72,0.0,True
Housing_rent_and_stress,cost_of_living,-0.9243,0.0,72,0.0,True
Inflation,natural_gas_bill,0.9135,0.0,72,0.0,True
Inflation,electric_bill,0.9092,0.0,72,0.0,True
Inflation,water_bill,0.8835,0.0,72,0.0,True
Inflation,tuition_fees,0.8817,0.0,72,0.0,True
Inflation,chicken_prices,0.8755,0.0,72,0.0,True
Inflation,college_tuition,0.8644,0.0,72,0.0,True
Inflation,medical_cost,0.8554,0.0,72,0.0,True
Inflation,restaurant_prices,0.852,0.0,72,0.0,True
Inflation,insurance_cost,0.8414,0.0,72,0.0,True
Inflation,utility_bill,0.8377,0.0,72,0.0,True
Inflation,rent_prices,0.7863,0.0,72,0.0,True
Inflation,food_budget,0.784,0.0,72,0.0,True
Inflation,egg_price,0.7404,0.0,72,0.0,True
Inflation,monthly_expenses,0.7177,0.0,72,0.0,True
Inflation,coffee_price,0.6714,0.0,72,0.0,True
Inflation,student_expenses,0.6539,0.0,72,0.0,True
Inflation,healthcare_cost,0.5779,0.0,72,0.0,True
Inflation,entertainment_cost,0.4739,0.0,72,4.1e-05,True
Inflation,bread_price,0.4236,0.0002,72,0.000305,True
Inflation,heating_cost,0.3903,0.0007,72,0.000997,True
Inflation,beef_prices,0.3324,0.0043,72,0.00577,True
Inflation,minimum_wage,0.2363,0.0457,72,0.055967,False
Inflation,living_expenses,0.2099,0.0767,72,0.091712,False
Inflation,milk_price,0.1949,0.1009,72,0.117654,False
Inflation,public_transit_cost,0.1828,0.1243,72,0.142528,False
Inflation,mortgage_rates,0.1787,0.1331,72,0.151895,False
Inflation,food_prices,0.1637,0.1695,72,0.19069,False
Inflation,clothing_inflation,0.1474,0.2166,72,0.239712,False
Inflation,grocery_inflation,0.1419,0.2346,72,0.257195,False
Inflation,beer_prices,0.0782,0.5138,72,0.537424,False
Inflation,cost_of_living_calculator,-0.1334,0.2639,72,0.286645,False
Inflation,groceries_prices,-0.1492,0.211,72,0.234051,False
Inflation,childcare_cost,-0.195,0.1007,72,0.117654,False
Inflation,energy_prices,-0.2334,0.0485,72,0.059096,False
Inflation,clothing_prices,-0.261,0.0268,72,0.033497,True
Inflation,fuel_prices,-0.273,0.0203,72,0.02565,True
Inflation,gas_prices,-0.2918,0.0129,72,0.016592,True
Inflation,transportation_costs,-0.3652,0.0016,72,0.002211,True
Inflation,salary_calculator,-0.474,0.0,72,4.1e-05,True
Inflation,wage_increase,-0.5827,0.0,72,0.0,True
Inflation,CPI,-0.5879,0.0,72,0.0,True
Inflation,housing_costs,-0.7617,0.0,72,0.0,True
Inflation,budgeting,-0.7887,0.0,72,0.0,True
Inflation,inflation_rate,-0.7897,0.0,72,0.0,True
Inflation,new_car_prices,-0.8494,0.0,72,0.0,True
Inflation,used_car_prices,-0.8524,0.0,72,0.0,True
Inflation,car_prices,-0.8691,0.0,72,0.0,True
Inflation,consumer_price_index,-0.8866,0.0,72,0.0,True
Inflation,cost_of_living,-0.9243,0.0,72,0.0,True
Insurance,insurance_claim,0.8749,0.0,72,0.0,True
Insurance,insurance_deductible,0.8608,0.0,72,0.0,True
Insurance,claim_status,0.8443,0.0,72,0.0,True
Insurance,policy_number,0.8235,0.0,72,0.0,True
Insurance,full_coverage_insurance,0.7679,0.0,72,0.0,True
Insurance,insurance_payout,0.7587,0.0,72,0.0,True
Insurance,supplemental_insurance,0.7553,0.0,72,0.0,True
Insurance,health_insurance_cost,0.7401,0.0,72,0.0,True
Insurance,cheap_car_insurance,0.7371,0.0,72,0.0,True
Insurance,coverage_limits,0.7325,0.0,72,0.0,True
Insurance,medicare_supplement,0.7216,0.0,72,0.0,True
Insurance,insurance_lapse,0.6757,0.0,72,0.0,True
Insurance,insurance_premium,0.6106,0.0,72,0.0,True
Insurance,renters_insurance,0.5772,0.0,72,0.0,True
Insurance,short_term_disability_insurance,0.4606,0.0,72,7.2e-05,True
Insurance,policy_renewal,0.4605,0.0,72,7.2e-05,True
Insurance,COBRA_insurance,0.4532,0.0001,72,9.6e-05,True
Insurance,open_enrollment,0.4494,0.0001,72,0.000112,True
Insurance,liability_coverage,0.4437,0.0001,72,0.000141,True
Insurance,cheap_health_insurance,0.3929,0.0006,72,0.000917,True
Insurance,insurance_agent,0.3693,0.0014,72,0.001953,True
Insurance,insurance_adjuster,0.258,0.0286,72,0.035735,True
Insurance,whole_life_insurance,0.2343,0.0476,72,0.058236,False
Insurance,workers_compensation_insurance,0.2175,0.0665,72,0.080674,False
Insurance,long_term_disability_insurance,0.173,0.1462,72,0.165951,False
Insurance,dental_insurance,0.1569,0.1882,72,0.209725,False
Insurance,insurance_cancellation,0.1053,0.3786,72,0.401316,False
Insurance,car_insurance_rates,0.0671,0.5752,72,0.59517,False
Insurance,earthquake_insurance,-0.1588,0.1827,72,0.203999,False
Insurance,medigap,-0.2398,0.0425,72,0.052512,False
Insurance,flood_insurance,-0.2407,0.0416,72,0.051571,False
Insurance,health_insurance,-0.3119,0.0077,72,0.00994,True
Insurance,umbrella_insurance,-0.3157,0.0069,72,0.009012,True
Insurance,auto_insurance_quote,-0.4373,0.0001,72,0.00018,True
Insurance,gap_insurance,-0.4562,0.0001,72,8.6e-05,True
Insurance,vision_insurance,-0.5009,0.0,72,1.2e-05,True
Insurance,liability_insurance,-0.5022,0.0,72,1.1e-05,True
Insurance,home_insurance,-0.5259,0.0,72,4e-06,True
Insurance,life_insurance,-0.5339,0.0,72,2e-06,True
Insurance,homeowners_insurance_quote,-0.5613,0.0,72,1e-06,True
Insurance,car_insurance,-0.5757,0.0,72,0.0,True
Insurance,pet_insurance,-0.6035,0.0,72,0.0,True
Insurance,travel_insurance,-0.6583,0.0,72,0.0,True
Insurance,business_insurance,-0.7006,0.0,72,0.0,True
Insurance,malpractice_insurance,-0.7046,0.0,72,0.0,True
Insurance,disability_insurance,-0.7175,0.0,72,0.0,True
Insurance,insurance_broker,-0.7365,0.0,72,0.0,True
Insurance,term_life_insurance,-0.7455,0.0,72,0.0,True
Insurance,health_insurance_quote,-0.8241,0.0,72,0.0,True
Investing_and_markets,stock_market_today,0.7282,0.0,72,0.0,True
Investing_and_markets,dividend_stocks,0.7215,0.0,72,0.0,True
Investing_and_markets,penny_stocks,0.6248,0.0,72,0.0,True
Investing_and_markets,target_date_fund,0.5865,0.0,72,0.0,True
Investing_and_markets,gold_price,0.5488,0.0,72,1e-06,True
Investing_and_markets,ETF,0.4742,0.0,72,4.1e-05,True
Investing_and_markets,Dow_Jones,0.3527,0.0024,72,0.003214,True
Investing_and_markets,recession,0.2538,0.0315,72,0.03915,True
Investing_and_markets,commodity_prices,0.2139,0.0712,72,0.085998,False
Investing_and_markets,bitcoin,0.2075,0.0803,72,0.095489,False
Investing_and_markets,brokerage_account,0.188,0.1139,72,0.130825,False
Investing_and_markets,margin_account,0.1674,0.1599,72,0.180677,False
Investing_and_markets,bull_market,0.1662,0.163,72,0.183749,False
Investing_and_markets,401k,0.1325,0.2674,72,0.289814,False
Investing_and_markets,call_options,0.1234,0.3016,72,0.323198,False
Investing_and_markets,blue_chip_stocks,0.0612,0.6095,72,0.62653,False
Investing_and_markets,treasury_yields,0.058,0.6282,72,0.643003,False
Investing_and_markets,crypto_exchange,0.0568,0.6353,72,0.648885,False
Investing_and_markets,bond_yields,0.0366,0.7604,72,0.768446,False
Investing_and_markets,earnings_report,0.0109,0.9276,72,0.929487,False
Investing_and_markets,put_options,0.0106,0.9295,72,0.929487,False
Investing_and_markets,stock_market,-0.0346,0.7731,72,0.779605,False
Investing_and_markets,short_selling,-0.0463,0.6991,72,0.709456,False
Investing_and_markets,bear_market,-0.0561,0.6398,72,0.652124,False
Investing_and_markets,market_volatility,-0.0604,0.6145,72,0.6303,False
Investing_and_markets,S&P_500,-0.0992,0.4072,72,0.42973,False
Investing_and_markets,oil_prices,-0.1529,0.1998,72,0.222104,False
Investing_and_markets,market_crash,-0.1685,0.157,72,0.17789,False
Investing_and_markets,day_trading,-0.2367,0.0453,72,0.055813,False
Investing_and_markets,value_stocks,-0.314,0.0072,72,0.009414,True
Investing_and_markets,interest_rates,-0.3523,0.0024,72,0.003245,True
Investing_and_markets,IPO,-0.4053,0.0004,72,0.000594,True
Investing_and_markets,IRA_account,-0.4632,0.0,72,6.5e-05,True
Investing_and_markets,stock_screener,-0.482,0.0,72,2.9e-05,True
Investing_and_markets,Federal_Reserve,-0.4932,0.0,72,1.7e-05,True
Investing_and_markets,growth_stocks,-0.5441,0.0,72,1e-06,True
Investing_and_markets,portfolio_tracker,-0.5613,0.0,72,1e-06,True
Investing_and_markets,options_trading,-0.5927,0.0,72,0.0,True
Investing_and_markets,online_trading,-0.6185,0.0,72,0.0,True
Investing_and_markets,index_fund,-0.6819,0.0,72,0.0,True
Investing_and_markets,NASDAQ,-0.6951,0.0,72,0.0,True
Investing_and_markets,Roth_IRA,-0.7193,0.0,72,0.0,True
Investing_and_markets,inflation_rate,-0.7897,0.0,72,0.0,True
Investing_and_markets,REIT,-0.8222,0.0,72,0.0,True
Investing_and_markets,asset_allocation,-0.8394,0.0,72,0.0,True
Investing_and_markets,retirement_planning,-0.8407,0.0,72,0.0,True
Investing_and_markets,real_estate_investing,-0.882,0.0,72,0.0,True
Investing_and_markets,mutual_fund,-0.8949,0.0,72,0.0,True
Jobs,apply_for_work,0.8848,0.0,72,0.0,True
Jobs,SimplyHired,0.8543,0.0,72,0.0,True
Jobs,CV_template,0.8283,0.0,72,0.0,True
Jobs,full_time_work,0.8143,0.0,72,0.0,True
Jobs,LinkedIn_Jobs,0.7987,0.0,72,0.0,True
Jobs,remote_work,0.7944,0.0,72,0.0,True
Jobs,LinkedIn_profile,0.7893,0.0,72,0.0,True
Jobs,job_training,0.7629,0.0,72,0.0,True
Jobs,Indeed,0.7335,0.0,72,0.0,True
Jobs,FlexJobs,0.6692,0.0,72,0.0,True
Jobs,employment_benefits,0.6385,0.0,72,0.0,True
Jobs,Glassdoor,0.5636,0.0,72,0.0,True
Jobs,Fiverr,0.5199,0.0,72,5e-06,True
Jobs,tutoring,0.4671,0.0,72,5.5e-05,True
Jobs,internship,0.4601,0.0,72,7.3e-05,True
Jobs,work_flexibility,0.4505,0.0001,72,0.000108,True
Jobs,online_teaching,0.4133,0.0003,72,0.000446,True
Jobs,AngelList,0.3564,0.0021,72,0.002888,True
Jobs,ZipRecruiter,0.336,0.0039,72,0.005218,True
Jobs,CareerBuilder,0.3178,0.0065,72,0.008562,True
Jobs,part_time_work,0.2967,0.0114,72,0.014703,True
Jobs,TaskRabbit,0.28,0.0172,72,0.021857,True
Jobs,side_hustle,0.2124,0.0732,72,0.087704,False
Jobs,contract_work,0.1919,0.1063,72,0.12336,False
Jobs,Monster,0.159,0.1821,72,0.203826,False
Jobs,skills_development,0.1235,0.3012,72,0.323198,False
Jobs,Fiverr_gigs,0.1069,0.3716,72,0.395564,False
Jobs,Lyft_driver,0.0886,0.4592,72,0.48134,False
Jobs,consulting_work,-0.091,0.4469,72,0.469541,False
Jobs,extra_income,-0.2068,0.0813,72,0.096448,False
Jobs,virtual_assistant,-0.2431,0.0396,72,0.049223,True
Jobs,job_interview_tips,-0.3238,0.0055,72,0.007287,True
Jobs,work_from_home,-0.4349,0.0001,72,0.000197,True
Jobs,career_development,-0.681,0.0,72,0.0,True
Jobs,temporary_work,-0.7106,0.0,72,0.0,True
Jobs,career_change,-0.7621,0.0,72,0.0,True
Jobs,telecommute,-0.7783,0.0,72,0.0,True
Jobs,resume_tips,-0.8086,0.0,72,0.0,True
Jobs,freelance,-0.8192,0.0,72,0.0,True
Jobs,career_advice,-0.8642,0.0,72,0.0,True
Jobs,work_at_home,-0.9225,0.0,72,0.0,True
Luxuries,painting_for_sale,0.8292,0.0,72,0.0,True
Luxuries,Louis_Vuitton,0.7804,0.0,72,0.0,True
Luxuries,necklace,0.7749,0.0,72,0.0,True
Luxuries,champagne,0.7539,0.0,72,0.0,True
Luxuries,Michelin_star_restaurant,0.7397,0.0,72,0.0,True
Luxuries,bracelet,0.7077,0.0,72,0.0,True
Luxuries,steakhouse,0.6914,0.0,72,0.0,True
Luxuries,Christian_Louboutin,0.6803,0.0,72,0.0,True
Luxuries,sculpture_for_sale,0.6633,0.0,72,0.0,True
Luxuries,golf_club_membership,0.6155,0.0,72,0.0,True
Luxuries,fancy_shoes,0.5511,0.0,72,1e-06,True
Luxuries,wedding_dress,0.5505,0.0,72,1e-06,True
Luxuries,earrings,0.5336,0.0,72,2e-06,True
Luxuries,groom_suit,0.5094,0.0,72,8e-06,True
Luxuries,Jimmy_Choo,0.4922,0.0,72,1.8e-05,True
Luxuries,Hermes_bag,0.4426,0.0001,72,0.000146,True
Luxuries,Chanel_bag,0.369,0.0014,72,0.001966,True
Luxuries,engagement_ring,0.3538,0.0023,72,0.003121,True
Luxuries,wedding_ring,0.2642,0.0249,72,0.031343,True
Luxuries,jet_ski,0.2365,0.0455,72,0.055949,False
Luxuries,Gucci_bag,0.2028,0.0876,72,0.103137,False
Luxuries,Patek_Philippe,0.1993,0.0933,72,0.109545,False
Luxuries,seafood_restaurant,0.0942,0.4314,72,0.454183,False
Luxuries,private_jet,0.0754,0.529,72,0.549726,False
Luxuries,luxury_watch,-0.1424,0.2327,72,0.256332,False
Luxuries,high-end_furniture,-0.1622,0.1735,72,0.194654,False
Luxuries,luxury_yacht,-0.3817,0.0009,72,0.001322,True
Luxuries,new_car,-0.385,0.0008,72,0.001186,True
Luxuries,diamond_ring,-0.4567,0.0001,72,8.4e-05,True
Luxuries,spa_treatment,-0.5057,0.0,72,1e-05,True
Luxuries,rare_wine,-0.5215,0.0,72,4e-06,True
Luxuries,wine_collection,-0.5458,0.0,72,1e-06,True
Luxuries,sports_car,-0.5496,0.0,72,1e-06,True
Luxuries,car_financing,-0.5576,0.0,72,1e-06,True
Luxuries,luxury_car,-0.584,0.0,72,0.0,True
Luxuries,luxury_spa,-0.6267,0.0,72,0.0,True
Luxuries,car_dealership,-0.6305,0.0,72,0.0,True
Luxuries,car_lease,-0.715,0.0,72,0.0,True
Luxuries,fine_dining,-0.7231,0.0,72,0.0,True
Luxuries,new_boat,-0.7388,0.0,72,0.0,True
Luxuries,yacht,-0.7584,0.0,72,0.0,True
Luxuries,used_car,-0.7865,0.0,72,0.0,True
Luxuries,Omega_watch,-0.8285,0.0,72,0.0,True
Luxuries,Rolex,-0.8403,0.0,72,0.0,True
Luxuries,private_club,-0.8469,0.0,72,0.0,True
Luxuries,modern_art,-0.849,0.0,72,0.0,True
Luxuries,fine_jewelry,-0.8544,0.0,72,0.0,True
Luxuries,designer_furniture,-0.86,0.0,72,0.0,True
Luxuries,designer_handbag,-0.9162,0.0,72,0.0,True
Luxuries,bridal_gown,-0.9374,0.0,72,0.0,True
Travel,cheap_flights,0.9238,0.0,72,0.0,True
Travel,Carnival_Cruise,0.9085,0.0,72,0.0,True
Travel,hotel_deals,0.9058,0.0,72,0.0,True
Travel,honeymoon_destinations,0.8666,0.0,72,0.0,True
Travel,flights,0.857,0.0,72,0.0,True
Travel,things_to_do,0.8373,0.0,72,0.0,True
Travel,all_inclusive_resort,0.8172,0.0,72,0.0,True
