lag,category,keyword,pearson_r,t_stat,p_value,n_months,p_adj_bh,significant
0,Frugality,cashback,0.6463,7.0869,0.0,72,0.0,True
0,Frugality,grocery_coupons,0.4691,4.4437,3.2e-05,72,5e-05,True
0,Frugality,reduce_bills,0.4535,4.2568,6.3e-05,72,9.6e-05,True
0,Frugality,bike_to_work,0.3397,3.0216,0.00351,72,0.004713,True
0,Frugality,budgeting_tips,0.2971,2.6037,0.011253,72,0.014577,True
0,Frugality,cash_envelope_system,0.289,2.5258,0.013808,72,0.017742,True
0,Frugality,side_hustle,0.2124,1.8189,0.073209,72,0.087704,False
0,Frugality,bulk_shopping,0.1978,1.688,0.095853,72,0.112298,False
0,Frugality,cell_phone_plan_savings,0.142,1.2006,0.233951,72,0.257077,False
0,Frugality,money_saving_tips,0.1057,0.8892,0.37692,72,0.400373,False
0,Frugality,electric_bill_savings,0.0779,0.6539,0.515287,72,0.537789,False
0,Frugality,generic_products,-0.0115,-0.096,0.923774,72,0.927655,False
0,Frugality,second_hand,-0.0735,-0.6166,0.539486,72,0.55938,False
0,Frugality,water_bill_savings,-0.1465,-1.2391,0.219464,72,0.242272,False
0,Frugality,digital_library,-0.1928,-1.6435,0.104767,72,0.121846,False
0,Frugality,home_repair_DIY,-0.2128,-1.8222,0.072703,72,0.087537,False
0,Frugality,meal_planning,-0.2294,-1.9723,0.052527,72,0.063887,False
0,Frugality,rebate,-0.2748,-2.3912,0.019485,72,0.024706,True
0,Frugality,energy_saving_tips,-0.2827,-2.4655,0.016136,72,0.020624,True
0,Frugality,free_stuff,-0.3734,-3.3677,0.001235,72,0.001716,True
0,Frugality,public_transit,-0.4738,-4.501,2.6e-05,72,4.1e-05,True
0,Frugality,ride_share,-0.5248,-5.158,2e-06,72,4e-06,True
0,Frugality,free_samples,-0.5358,-5.3094,1e-06,72,2e-06,True
0,Frugality,internet_savings,-0.6453,-7.0665,0.0,72,0.0,True
0,Frugality,price_comparison,-0.7345,-9.0561,0.0,72,0.0,True
0,Frugality,refurbished_electronics,-0.7767,-10.3172,0.0,72,0.0,True
0,Frugality,used_car,-0.7865,-10.6544,0.0,72,0.0,True
0,Frugality,DIY_repair,-0.8194,-11.9592,0.0,72,0.0,True
0,Frugality,meal_prep,-0.8929,-16.5931,0.0,72,0.0,True
0,Government_support,disability_benefits,0.955,26.9285,0.0,72,0.0,True
0,Government_support,benefits_application,0.9234,20.1275,0.0,72,0.0,True
0,Government_support,food_stamps,0.9007,17.3479,0.0,72,0.0,True
0,Government_support,cash_assistance,0.8975,17.0241,0.0,72,0.0,True
0,Government_support,veterans_benefits,0.8951,16.7928,0.0,72,0.0,True
0,Government_support,TANF_benefits,0.8915,16.4663,0.0,72,0.0,True
0,Government_support,utility_assistance,0.8895,16.2828,0.0,72,0.0,True
0,Government_support,child_care_assistance,0.8845,15.8629,0.0,72,0.0,True
0,Government_support,SSI_benefits,0.8699,14.7543,0.0,72,0.0,True
0,Government_support,section_8_housing,0.8585,14.0072,0.0,72,0.0,True
0,Government_support,VA_disability,0.853,13.6762,0.0,72,0.0,True
0,Government_support,medicaid,0.8452,13.2298,0.0,72,0.0,True
0,Government_support,pell_grant,0.8448,13.2069,0.0,72,0.0,True
0,Government_support,file_for_unemployment,0.8266,12.2867,0.0,72,0.0,True
0,Government_support,EBT_balance,0.8223,12.0892,0.0,72,0.0,True
0,Government_support,GI_bill,0.8092,11.5222,0.0,72,0.0,True
0,Government_support,unemployment_benefits,0.8045,11.3318,0.0,72,0.0,True
0,Government_support,housing_assistance,0.759,9.7533,0.0,72,0.0,True
0,Government_support,LIHEAP,0.7513,9.5256,0.0,72,0.0,True
0,Government_support,SSDI_application,0.7466,9.3892,0.0,72,0.0,True
0,Government_support,free_school_lunch,0.7398,9.1985,0.0,72,0.0,True
0,Government_support,housing_voucher,0.7397,9.1961,0.0,72,0.0,True
0,Government_support,energy_assistance_program,0.7298,8.9313,0.0,72,0.0,True
0,Government_support,WIC_program,0.6886,7.9452,0.0,72,0.0,True
0,Government_support,rental_assistance_program,0.6746,7.6462,0.0,72,0.0,True
0,Government_support,social_security_benefits,0.6384,6.9392,0.0,72,0.0,True
0,Government_support,unemployment_extension,0.6073,6.3959,0.0,72,0.0,True
0,Government_support,where_is_my_refund,0.5928,6.1586,0.0,72,0.0,True
0,Government_support,reduced_lunch_program,0.5909,6.1277,0.0,72,0.0,True
0,Government_support,student_loan_forgiveness,0.5664,5.7497,0.0,72,0.0,True
0,Government_support,head_start_program,0.5224,5.1261,3e-06,72,4e-06,True
0,Government_support,earned_income_tax_credit,0.5139,5.0117,4e-06,72,6e-06,True
0,Government_support,premium_tax_credit,0.5086,4.9424,5e-06,72,8e-06,True
0,Government_support,SNAP_benefits,0.4722,4.4822,2.8e-05,72,4.4e-05,True
0,Government_support,tax_refund,0.3945,3.5916,0.000606,72,0.00087,True
0,Government_support,child_tax_credit,0.3424,3.0493,0.003237,72,0.004358,True
0,Government_support,medicare,0.2731,2.3753,0.020279,72,0.025644,True
0,Government_support,healthcare_subsidy,0.1351,1.1404,0.258022,72,0.280944,False
0,Government_support,disaster_relief,0.0258,0.2161,0.829568,72,0.834807,False
0,Government_support,FEMA_assistance,-0.0772,-0.6475,0.519439,72,0.54094,False
0,Government_support,stimulus_check,-0.0992,-0.8338,0.407254,72,0.42973,False
0,Government_support,government_grants,-0.1291,-1.0894,0.279727,72,0.30119,False
0,Government_support,stimulus_payment_status,-0.1291,-1.0893,0.279767,72,0.30119,False
0,Government_support,SBA_loan,-0.1409,-1.1905,0.237886,72,0.260205,False
0,Government_support,public_housing,-0.1881,-1.6025,0.113552,72,0.13079,False
0,Government_support,small_business_grant,-0.4948,-4.7641,1e-05,72,1.6e-05,True
0,Government_support,FAFSA,-0.5578,-5.6231,0.0,72,1e-06,True
0,Housing_rent_and_stress,electric_bill_help,0.9142,18.8753,0.0,72,0.0,True
0,Housing_rent_and_stress,rent_assistance,0.8843,15.8417,0.0,72,0.0,True
0,Housing_rent_and_stress,lease_agreement,0.868,14.6254,0.0,72,0.0,True
0,Housing_rent_and_stress,section_8_housing,0.8585,14.0072,0.0,72,0.0,True
0,Housing_rent_and_stress,cheap_apartments,0.8323,12.5616,0.0,72,0.0,True
0,Housing_rent_and_stress,security_deposit,0.8247,12.2008,0.0,72,0.0,True
0,Housing_rent_and_stress,apartment_for_rent,0.8075,11.4532,0.0,72,0.0,True
0,Housing_rent_and_stress,emergency_rental_assistance,0.7979,11.0733,0.0,72,0.0,True
0,Housing_rent_and_stress,housing_authority,0.7602,9.7886,0.0,72,0.0,True
0,Housing_rent_and_stress,utility_bill_help,0.7513,9.5249,0.0,72,0.0,True
0,Housing_rent_and_stress,housing_voucher,0.7397,9.1961,0.0,72,0.0,True
0,Housing_rent_and_stress,late_rent,0.7116,8.4731,0.0,72,0.0,True
0,Housing_rent_and_stress,utilities_assistance,0.689,7.9537,0.0,72,0.0,True
0,Housing_rent_and_stress,homeless_assistance,0.6791,7.7403,0.0,72,0.0,True
0,Housing_rent_and_stress,rental_assistance_program,0.6746,7.6462,0.0,72,0.0,True
0,Housing_rent_and_stress,pre_foreclosure,0.6624,7.3968,0.0,72,0.0,True
0,Housing_rent_and_stress,eviction_notice,0.6275,6.7425,0.0,72,0.0,True
0,Housing_rent_and_stress,room_for_rent,0.6127,6.4869,0.0,72,0.0,True
0,Housing_rent_and_stress,eviction_help,0.5869,6.065,0.0,72,0.0,True
0,Housing_rent_and_stress,renters_insurance,0.5772,5.9136,0.0,72,0.0,True
0,Housing_rent_and_stress,first_time_home_buyer,0.5754,5.8869,0.0,72,0.0,True
0,Housing_rent_and_stress,homeless_shelter,0.5725,5.8425,0.0,72,0.0,True
0,Housing_rent_and_stress,water_bill_assistance,0.5525,5.5452,0.0,72,1e-06,True
0,Housing_rent_and_stress,real_estate_listings,0.5503,5.5141,1e-06,72,1e-06,True
0,Housing_rent_and_stress,studio_apartment,0.5418,5.3939,1e-06,72,2e-06,True
0,Housing_rent_and_stress,mortgage_assistance,0.5276,5.1959,2e-06,72,3e-06,True
0,Housing_rent_and_stress,closing_costs,0.5037,4.8778,6e-06,72,1.1e-05,True
0,Housing_rent_and_stress,low_income_housing,0.4784,4.5578,2.1e-05,72,3.4e-05,True
0,Housing_rent_and_stress,foreclosure,0.4557,4.2832,5.8e-05,72,8.7e-05,True
0,Housing_rent_and_stress,refinance_mortgage,0.4487,4.2004,7.7e-05,72,0.000115,True
0,Housing_rent_and_stress,rent_payment_help,0.3255,2.88,0.005273,72,0.006963,True
0,Housing_rent_and_stress,storage_unit_rental,0.3166,2.7926,0.006737,72,0.008823,True
0,Housing_rent_and_stress,mortgage_rates,0.1787,1.5195,0.133147,72,0.151895,False
0,Housing_rent_and_stress,rent_relief,0.131,1.1059,0.272537,72,0.294734,False
0,Housing_rent_and_stress,missed_mortgage_payment,0.0622,0.5217,0.603529,72,0.621739,False
0,Housing_rent_and_stress,down_payment_assistance,0.0493,0.4127,0.6811,72,0.692693,False
0,Housing_rent_and_stress,public_housing,-0.1881,-1.6025,0.113552,72,0.13079,False
0,Housing_rent_and_stress,housing_market_crash,-0.2143,-1.8354,0.070697,72,0.085552,False
0,Housing_rent_and_stress,tenant_rights,-0.3317,-2.9416,0.004424,72,0.005874,True
0,Housing_rent_and_stress,housing_affordability,-0.3921,-3.5665,0.000658,72,0.000938,True
0,Housing_rent_and_stress,property_tax,-0.5714,-5.8249,0.0,72,0.0,True
0,Housing_rent_and_stress,home_appraisal,-0.5879,-6.081,0.0,72,0.0,True
0,Housing_rent_and_stress,moving_costs,-0.5926,-6.1559,0.0,72,0.0,True
0,Housing_rent_and_stress,sublease,-0.6433,-7.0302,0.0,72,0.0,True
0,Housing_rent_and_stress,property_tax_relief,-0.6452,-7.0648,0.0,72,0.0,True
0,Housing_rent_and_stress,rent_increase,-0.7992,-11.1231,0.0,72,0.0,True
0,Housing_rent_and_stress,housing_prices,-0.8273,-12.3221,0.0,72,0.0,True
0,Housing_rent_and_stress,rent_control,-0.8507,-13.5428,0.0,72,0.0,True
0,Housing_rent_and_stress,affordable_housing,-0.8806,-15.5477,0.0,72,0.0,True
0,Housing_rent_and_stress,cost_of_living,-0.9243,-20.2643,0.0,72,0.0,True
0,Inflation,natural_gas_bill,0.9135,18.7886,0.0,72,0.0,True
0,Inflation,electric_bill,0.9092,18.2676,0.0,72,0.0,True
0,Inflation,water_bill,0.8835,15.7766,0.0,72,0.0,True
0,Inflation,tuition_fees,0.8817,15.6363,0.0,72,0.0,True
0,Inflation,chicken_prices,0.8755,15.1551,0.0,72,0.0,True
0,Inflation,college_tuition,0.8644,14.3831,0.0,72,0.0,True
0,Inflation,medical_cost,0.8554,13.8148,0.0,72,0.0,True
0,Inflation,restaurant_prices,0.852,13.6184,0.0,72,0.0,True
0,Inflation,insurance_cost,0.8414,13.0254,0.0,72,0.0,True
0,Inflation,utility_bill,0.8377,12.8346,0.0,72,0.0,True
0,Inflation,rent_prices,0.7863,10.6486,0.0,72,0.0,True
0,Inflation,food_budget,0.784,10.566,0.0,72,0.0,True
0,Inflation,egg_price,0.7404,9.217,0.0,72,0.0,True
0,Inflation,monthly_expenses,0.7177,8.6221,0.0,72,0.0,True
0,Inflation,coffee_price,0.6714,7.5797,0.0,72,0.0,True
0,Inflation,student_expenses,0.6539,7.2318,0.0,72,0.0,True
0,Inflation,healthcare_cost,0.5779,5.9247,0.0,72,0.0,True
0,Inflation,entertainment_cost,0.4739,4.5024,2.6e-05,72,4.1e-05,True
0,Inflation,bread_price,0.4236,3.9125,0.000209,72,0.000305,True
0,Inflation,heating_cost,0.3903,3.5466,0.000701,72,0.000997,True
0,Inflation,beef_prices,0.3324,2.9488,0.004333,72,0.00577,True
0,Inflation,minimum_wage,0.2363,2.0348,0.045663,72,0.055967,False
0,Inflation,living_expenses,0.2099,1.7964,0.076747,72,0.091712,False
0,Inflation,milk_price,0.1949,1.6623,0.100916,72,0.117654,False
0,Inflation,public_transit_cost,0.1828,1.5555,0.124339,72,0.142528,False
0,Inflation,mortgage_rates,0.1787,1.5195,0.133147,72,0.151895,False
0,Inflation,food_prices,0.1637,1.388,0.169547,72,0.19069,False
0,Inflation,clothing_inflation,0.1474,1.2468,0.216643,72,0.239712,False
0,Inflation,grocery_inflation,0.1419,1.1989,0.234597,72,0.257195,False
0,Inflation,beer_prices,0.0782,0.6563,0.513814,72,0.537424,False
0,Inflation,cost_of_living_calculator,-0.1334,-1.1264,0.263857,72,0.286645,False
0,Inflation,groceries_prices,-0.1492,-1.2623,0.211038,72,0.234051,False
0,Inflation,childcare_cost,-0.195,-1.6633,0.10072,72,0.117654,False
0,Inflation,energy_prices,-0.2334,-2.0084,0.048464,72,0.059096,False
0,Inflation,clothing_prices,-0.261,-2.2625,0.026769,72,0.033497,True
0,Inflation,fuel_prices,-0.273,-2.3741,0.020338,72,0.02565,True
0,Inflation,gas_prices,-0.2918,-2.5525,0.012878,72,0.016592,True
0,Inflation,transportation_costs,-0.3652,-3.2819,0.00161,72,0.002211,True
0,Inflation,salary_calculator,-0.474,-4.5036,2.6e-05,72,4.1e-05,True
0,Inflation,wage_increase,-0.5827,-5.9995,0.0,72,0.0,True
0,Inflation,CPI,-0.5879,-6.0812,0.0,72,0.0,True
0,Inflation,housing_costs,-0.7617,-9.8342,0.0,72,0.0,True
0,Inflation,budgeting,-0.7887,-10.734,0.0,72,0.0,True
0,Inflation,inflation_rate,-0.7897,-10.771,0.0,72,0.0,True
0,Inflation,new_car_prices,-0.8494,-13.4645,0.0,72,0.0,True
0,Inflation,used_car_prices,-0.8524,-13.6366,0.0,72,0.0,True
0,Inflation,car_prices,-0.8691,-14.698,0.0,72,0.0,True
0,Inflation,consumer_price_index,-0.8866,-16.0354,0.0,72,0.0,True
0,Inflation,cost_of_living,-0.9243,-20.2643,0.0,72,0.0,True
0,Insurance,insurance_claim,0.8749,15.1169,0.0,72,0.0,True
0,Insurance,insurance_deductible,0.8608,14.1539,0.0,72,0.0,True
0,Insurance,claim_status,0.8443,13.1813,0.0,72,0.0,True
0,Insurance,policy_number,0.8235,12.1455,0.0,72,0.0,True
0,Insurance,full_coverage_insurance,0.7679,10.0304,0.0,72,0.0,True
0,Insurance,insurance_payout,0.7587,9.7444,0.0,72,0.0,True
0,Insurance,supplemental_insurance,0.7553,9.643,0.0,72,0.0,True
0,Insurance,health_insurance_cost,0.7401,9.2087,0.0,72,0.0,True
0,Insurance,cheap_car_insurance,0.7371,9.1247,0.0,72,0.0,True
0,Insurance,coverage_limits,0.7325,9.0036,0.0,72,0.0,True
0,Insurance,medicare_supplement,0.7216,8.7199,0.0,72,0.0,True
0,Insurance,insurance_lapse,0.6757,7.6683,0.0,72,0.0,True
0,Insurance,insurance_premium,0.6106,6.4515,0.0,72,0.0,True
0,Insurance,renters_insurance,0.5772,5.9136,0.0,72,0.0,True
0,Insurance,short_term_disability_insurance,0.4606,4.3419,4.7e-05,72,7.2e-05,True
0,Insurance,policy_renewal,0.4605,4.3407,4.7e-05,72,7.2e-05,True
0,Insurance,COBRA_insurance,0.4532,4.2536,6.4e-05,72,9.6e-05,True
0,Insurance,open_enrollment,0.4494,4.2093,7.5e-05,72,0.000112,True
0,Insurance,liability_coverage,0.4437,4.142,9.5e-05,72,0.000141,True
0,Insurance,cheap_health_insurance,0.3929,3.5746,0.000641,72,0.000917,True
0,Insurance,insurance_agent,0.3693,3.3251,0.00141,72,0.001953,True
0,Insurance,insurance_adjuster,0.258,2.2347,0.028633,72,0.035735,True
0,Insurance,whole_life_insurance,0.2343,2.016,0.047637,72,0.058236,False
0,Insurance,workers_compensation_insurance,0.2175,1.8641,0.066497,72,0.080674,False
0,Insurance,long_term_disability_insurance,0.173,1.4696,0.146159,72,0.165951,False
0,Insurance,dental_insurance,0.1569,1.3288,0.188226,72,0.209725,False
0,Insurance,insurance_cancellation,0.1053,0.886,0.378647,72,0.401316,False
0,Insurance,car_insurance_rates,0.0671,0.563,0.575248,72,0.59517,False
0,Insurance,earthquake_insurance,-0.1588,-1.346,0.18266,72,0.203999,False
0,Insurance,medigap,-0.2398,-2.0662,0.042515,72,0.052512,False
0,Insurance,flood_insurance,-0.2407,-2.0752,0.041645,72,0.051571,False
0,Insurance,health_insurance,-0.3119,-2.7464,0.007653,72,0.00994,True
0,Insurance,umbrella_insurance,-0.3157,-2.7839,0.006901,72,0.009012,True
0,Insurance,auto_insurance_quote,-0.4373,-4.0686,0.000122,72,0.00018,True
0,Insurance,gap_insurance,-0.4562,-4.2888,5.6e-05,72,8.6e-05,True
0,Insurance,vision_insurance,-0.5009,-4.8416,7e-06,72,1.2e-05,True
0,Insurance,liability_insurance,-0.5022,-4.8593,7e-06,72,1.1e-05,True
0,Insurance,home_insurance,-0.5259,-5.1729,2e-06,72,4e-06,True
0,Insurance,life_insurance,-0.5339,-5.283,1e-06,72,2e-06,True
0,Insurance,homeowners_insurance_quote,-0.5613,-5.675,0.0,72,1e-06,True
0,Insurance,car_insurance,-0.5757,-5.8902,0.0,72,0.0,True
0,Insurance,pet_insurance,-0.6035,-6.3317,0.0,72,0.0,True
0,Insurance,travel_insurance,-0.6583,-7.3161,0.0,72,0.0,True
0,Insurance,business_insurance,-0.7006,-8.2153,0.0,72,0.0,True
0,Insurance,malpractice_insurance,-0.7046,-8.3069,0.0,72,0.0,True
0,Insurance,disability_insurance,-0.7175,-8.6171,0.0,72,0.0,True
0,Insurance,insurance_broker,-0.7365,-9.1103,0.0,72,0.0,True
0,Insurance,term_life_insurance,-0.7455,-9.3573,0.0,72,0.0,True
0,Insurance,health_insurance_quote,-0.8241,-12.1714,0.0,72,0.0,True
0,Investing_and_markets,stock_market_today,0.7282,8.8907,0.0,72,0.0,True
0,Investing_and_markets,dividend_stocks,0.7215,8.7172,0.0,72,0.0,True
0,Investing_and_markets,penny_stocks,0.6248,6.6948,0.0,72,0.0,True
0,Investing_and_markets,target_date_fund,0.5865,6.0577,0.0,72,0.0,True
0,Investing_and_markets,gold_price,0.5488,5.4928,1e-06,72,1e-06,True
0,Investing_and_markets,ETF,0.4742,4.5068,2.6e-05,72,4.1e-05,True
0,Investing_and_markets,Dow_Jones,0.3527,3.154,0.002373,72,0.003214,True
0,Investing_and_markets,recession,0.2538,2.1954,0.031451,72,0.03915,True
0,Investing_and_markets,commodity_prices,0.2139,1.8317,0.071245,72,0.085998,False
0,Investing_and_markets,bitcoin,0.2075,1.7746,0.080307,72,0.095489,False
0,Investing_and_markets,brokerage_account,0.188,1.6011,0.113856,72,0.130825,False
0,Investing_and_markets,margin_account,0.1674,1.4205,0.159888,72,0.180677,False
0,Investing_and_markets,bull_market,0.1662,1.4099,0.162991,72,0.183749,False
0,Investing_and_markets,401k,0.1325,1.118,0.267381,72,0.289814,False
0,Investing_and_markets,call_options,0.1234,1.0408,0.301562,72,0.323198,False
0,Investing_and_markets,blue_chip_stocks,0.0612,0.5131,0.609491,72,0.62653,False
0,Investing_and_markets,treasury_yields,0.058,0.4864,0.628206,72,0.643003,False
0,Investing_and_markets,crypto_exchange,0.0568,0.4763,0.63531,72,0.648885,False
0,Investing_and_markets,bond_yields,0.0366,0.3061,0.760408,72,0.768446,False
0,Investing_and_markets,earnings_report,0.0109,0.0912,0.927555,72,0.929487,False
0,Investing_and_markets,put_options,0.0106,0.0888,0.929487,72,0.929487,False
0,Investing_and_markets,stock_market,-0.0346,-0.2895,0.773081,72,0.779605,False
0,Investing_and_markets,short_selling,-0.0463,-0.3882,0.699066,72,0.709456,False
0,Investing_and_markets,bear_market,-0.0561,-0.47,0.639846,72,0.652124,False
0,Investing_and_markets,market_volatility,-0.0604,-0.506,0.614476,72,0.6303,False
0,Investing_and_markets,S&P_500,-0.0992,-0.8339,0.407178,72,0.42973,False
0,Investing_and_markets,oil_prices,-0.1529,-1.2943,0.199801,72,0.222104,False
0,Investing_and_markets,market_crash,-0.1685,-1.4304,0.15705,72,0.17789,False
0,Investing_and_markets,day_trading,-0.2367,-2.0383,0.045304,72,0.055813,False
0,Investing_and_markets,value_stocks,-0.314,-2.7672,0.007228,72,0.009414,True
0,Investing_and_markets,interest_rates,-0.3523,-3.1498,0.002403,72,0.003245,True
0,Investing_and_markets,IPO,-0.4053,-3.7097,0.000412,72,0.000594,True
0,Investing_and_markets,IRA_account,-0.4632,-4.3731,4.2e-05,72,6.5e-05,True
0,Investing_and_markets,stock_screener,-0.482,-4.603,1.8e-05,72,2.9e-05,True
0,Investing_and_markets,Federal_Reserve,-0.4932,-4.7439,1.1e-05,72,1.7e-05,True
0,Investing_and_markets,growth_stocks,-0.5441,-5.4253,1e-06,72,1e-06,True
0,Investing_and_markets,portfolio_tracker,-0.5613,-5.6747,0.0,72,1e-06,True
0,Investing_and_markets,options_trading,-0.5927,-6.1576,0.0,72,0.0,True
0,Investing_and_markets,online_trading,-0.6185,-6.5853,0.0,72,0.0,True
0,Investing_and_markets,index_fund,-0.6819,-7.8007,0.0,72,0.0,True
0,Investing_and_markets,NASDAQ,-0.6951,-8.0898,0.0,72,0.0,True
0,Investing_and_markets,Roth_IRA,-0.7193,-8.6626,0.0,72,0.0,True
0,Investing_and_markets,inflation_rate,-0.7897,-10.771,0.0,72,0.0,True
0,Investing_and_markets,REIT,-0.8222,-12.0858,0.0,72,0.0,True
0,Investing_and_markets,asset_allocation,-0.8394,-12.9215,0.0,72,0.0,True
0,Investing_and_markets,retirement_planning,-0.8407,-12.9897,0.0,72,0.0,True
0,Investing_and_markets,real_estate_investing,-0.882,-15.6608,0.0,72,0.0,True
0,Investing_and_markets,mutual_fund,-0.8949,-16.7779,0.0,72,0.0,True
0,Jobs,apply_for_work,0.8848,15.8863,0.0,72,0.0,True
0,Jobs,SimplyHired,0.8543,13.752,0.0,72,0.0,True
0,Jobs,CV_template,0.8283,12.3675,0.0,72,0.0,True
0,Jobs,full_time_work,0.8143,11.7388,0.0,72,0.0,True
0,Jobs,LinkedIn_Jobs,0.7987,11.1072,0.0,72,0.0,True
0,Jobs,remote_work,0.7944,10.9434,0.0,72,0.0,True
0,Jobs,LinkedIn_profile,0.7893,10.755,0.0,72,0.0,True
0,Jobs,job_training,0.7629,9.8739,0.0,72,0.0,True
0,Jobs,Indeed,0.7335,9.0301,0.0,72,0.0,True
0,Jobs,FlexJobs,0.6692,7.5342,0.0,72,0.0,True
0,Jobs,employment_benefits,0.6385,6.9414,0.0,72,0.0,True
