category,keyword,pearson_r,p_value,n_months,p_adj_bh,significant
Travel,Universal_Studios_tickets,0.8038,0.0,72,0.0,True
Travel,vacation_packages,0.7982,0.0,72,0.0,True
Travel,flight_deals,0.7825,0.0,72,0.0,True
Travel,cruise_deals,0.7757,0.0,72,0.0,True
Travel,VRBO,0.7432,0.0,72,0.0,True
Travel,Disney_tickets,0.6305,0.0,72,0.0,True
Travel,camping_trip,0.5994,0.0,72,0.0,True
Travel,Mediterranean_cruise,0.5572,0.0,72,1e-06,True
Travel,Disney_Cruise,0.3778,0.0011,72,0.001494,True
Travel,vacation_rentals,0.3762,0.0011,72,0.00157,True
Travel,destination_wedding,0.3646,0.0016,72,0.002248,True
Travel,Airbnb,0.3381,0.0037,72,0.004928,True
Travel,Caribbean_cruise,0.2831,0.016,72,0.020441,True
Travel,engagement_trip,0.2778,0.0181,72,0.023132,True
Travel,travel_blog,0.2146,0.0703,72,0.085042,False
Travel,backpacking_trip,0.1781,0.1344,72,0.152925,False
Travel,tourist_attractions,0.1323,0.268,72,0.289811,False
Travel,beach_vacation,0.107,0.3709,72,0.394007,False
Travel,road_trip,0.0653,0.5859,72,0.603607,False
Travel,safari_tour,-0.0501,0.6757,72,0.687213,False
Travel,Royal_Caribbean_Cruise,-0.1093,0.3607,72,0.384809,False
Travel,hostel,-0.3911,0.0007,72,0.000969,True
Travel,travel_booking,-0.5315,0.0,72,3e-06,True
Travel,cruise,-0.5318,0.0,72,3e-06,True
Travel,wedding_locations,-0.5602,0.0,72,1e-06,True
Travel,car_rental,-0.6219,0.0,72,0.0,True
Travel,travel_insurance,-0.6599,0.0,72,0.0,True
Travel,guided_tours,-0.6852,0.0,72,0.0,True
Travel,eco_tourism,-0.7061,0.0,72,0.0,True
Travel,last_minute_travel,-0.7126,0.0,72,0.0,True
Travel,cruise_line,-0.7332,0.0,72,0.0,True
Travel,theme_park_tickets,-0.7354,0.0,72,0.0,True
Travel,weekend_getaway,-0.8067,0.0,72,0.0,True
Travel,mountain_vacation,-0.8192,0.0,72,0.0,True
Travel,RV_rental,-0.8234,0.0,72,0.0,True
Travel,ski_vacation,-0.8267,0.0,72,0.0,True
Travel,budget_travel,-0.8403,0.0,72,0.0,True
Travel,adventure_travel,-0.8541,0.0,72,0.0,True
Travel,luxury_travel,-0.8822,0.0,72,0.0,True
Travel,travel_tips,-0.8898,0.0,72,0.0,True
Travel,airfare,-0.9011,0.0,72,0.0,True
