lag,category,keyword,pearson_r,t_stat,p_value,n_months,p_adj_bh,significant
2,Frugality,cut_expenses,0.6559,7.2707,0.0,72,0.0,True
2,Frugality,cashback,0.6,6.2755,0.0,72,0.0,True
2,Frugality,budget_planner,0.599,6.2594,0.0,72,0.0,True
2,Frugality,grocery_coupons,0.4149,3.8147,0.000291,72,0.000428,True
2,Frugality,reduce_bills,0.403,3.6838,0.000449,72,0.000658,True
2,Frugality,cash_envelope_system,0.3334,2.9587,0.004212,72,0.005608,True
2,Frugality,bike_to_work,0.3126,2.7538,0.0075,72,0.009769,True
2,Frugality,side_hustle,0.2486,2.1476,0.035206,72,0.043373,True
2,Frugality,budgeting_tips,0.2445,2.1098,0.03845,72,0.047247,True
2,Frugality,bulk_shopping,0.1785,1.5174,0.13366,72,0.154697,False
2,Frugality,cell_phone_plan_savings,0.1517,1.2839,0.203396,72,0.226101,False
2,Frugality,electric_bill_savings,0.1039,0.8742,0.384986,72,0.406233,False
2,Frugality,money_saving_tips,-0.005,-0.0418,0.966774,72,0.968801,False
2,Frugality,generic_products,-0.0269,-0.2248,0.822805,72,0.834267,False
2,Frugality,second_hand,-0.1212,-1.0215,0.310516,72,0.335807,False
2,Frugality,water_bill_savings,-0.1402,-1.1846,0.240189,72,0.263326,False
2,Frugality,digital_library,-0.1678,-1.4239,0.158906,72,0.181281,False
2,Frugality,home_repair_DIY,-0.2427,-2.0928,0.039995,72,0.049019,True
2,Frugality,meal_planning,-0.2612,-2.2635,0.026707,72,0.033418,True
2,Frugality,rebate,-0.3017,-2.6478,0.010003,72,0.012717,True
2,Frugality,energy_saving_tips,-0.3617,-3.2455,0.0018,72,0.002465,True
2,Frugality,free_stuff,-0.4512,-4.2297,7e-05,72,0.000106,True
2,Frugality,public_transit,-0.5394,-5.3601,1e-06,72,2e-06,True
2,Frugality,ride_share,-0.5629,-5.698,0.0,72,0.0,True
2,Frugality,free_samples,-0.5811,-5.9745,0.0,72,0.0,True
2,Frugality,internet_savings,-0.6449,-7.0608,0.0,72,0.0,True
2,Frugality,price_comparison,-0.7296,-8.9266,0.0,72,0.0,True
2,Frugality,used_car,-0.7645,-9.921,0.0,72,0.0,True
2,Frugality,refurbished_electronics,-0.7837,-10.5567,0.0,72,0.0,True
2,Frugality,DIY_repair,-0.8412,-13.0179,0.0,72,0.0,True
2,Frugality,meal_prep,-0.8691,-14.7025,0.0,72,0.0,True
2,Government_support,disability_benefits,0.9654,30.961,0.0,72,0.0,True
2,Government_support,benefits_application,0.9106,18.4394,0.0,72,0.0,True
2,Government_support,cash_assistance,0.9086,18.1967,0.0,72,0.0,True
2,Government_support,food_stamps,0.9083,18.1669,0.0,72,0.0,True
2,Government_support,veterans_benefits,0.9008,17.3588,0.0,72,0.0,True
2,Government_support,SSI_benefits,0.8895,16.2901,0.0,72,0.0,True
2,Government_support,child_care_assistance,0.8888,16.2293,0.0,72,0.0,True
2,Government_support,utility_assistance,0.8847,15.8811,0.0,72,0.0,True
2,Government_support,VA_disability,0.8715,14.8676,0.0,72,0.0,True
2,Government_support,TANF_benefits,0.8672,14.5673,0.0,72,0.0,True
2,Government_support,EBT_balance,0.8586,14.0115,0.0,72,0.0,True
2,Government_support,medicaid,0.8559,13.8465,0.0,72,0.0,True
2,Government_support,pell_grant,0.8327,12.5835,0.0,72,0.0,True
2,Government_support,section_8_housing,0.8321,12.5501,0.0,72,0.0,True
2,Government_support,file_for_unemployment,0.8015,11.2127,0.0,72,0.0,True
2,Government_support,GI_bill,0.7944,10.9419,0.0,72,0.0,True
2,Government_support,SSDI_application,0.7732,10.2012,0.0,72,0.0,True
2,Government_support,unemployment_benefits,0.753,9.5729,0.0,72,0.0,True
2,Government_support,free_school_lunch,0.7357,9.0867,0.0,72,0.0,True
2,Government_support,housing_voucher,0.7305,8.9488,0.0,72,0.0,True
2,Government_support,LIHEAP,0.7137,8.5239,0.0,72,0.0,True
2,Government_support,housing_assistance,0.7011,8.2272,0.0,72,0.0,True
2,Government_support,energy_assistance_program,0.671,7.5719,0.0,72,0.0,True
2,Government_support,WIC_program,0.6691,7.5322,0.0,72,0.0,True
2,Government_support,social_security_benefits,0.6603,7.3557,0.0,72,0.0,True
2,Government_support,unemployment_extension,0.6298,6.7836,0.0,72,0.0,True
2,Government_support,rental_assistance_program,0.6226,6.656,0.0,72,0.0,True
2,Government_support,where_is_my_refund,0.6068,6.3869,0.0,72,0.0,True
2,Government_support,student_loan_forgiveness,0.586,6.0507,0.0,72,0.0,True
2,Government_support,reduced_lunch_program,0.5534,5.5596,0.0,72,1e-06,True
2,Government_support,premium_tax_credit,0.5445,5.4309,1e-06,72,1e-06,True
2,Government_support,earned_income_tax_credit,0.5238,5.1443,2e-06,72,4e-06,True
2,Government_support,SNAP_benefits,0.5185,5.0732,3e-06,72,5e-06,True
2,Government_support,head_start_program,0.5065,4.9142,6e-06,72,9e-06,True
2,Government_support,tax_refund,0.3603,3.2314,0.001879,72,0.002566,True
2,Government_support,child_tax_credit,0.3574,3.2013,0.002058,72,0.002803,True
2,Government_support,medicare,0.3003,2.6339,0.010381,72,0.013162,True
2,Government_support,healthcare_subsidy,0.1528,1.2932,0.200186,72,0.223174,False
2,Government_support,disaster_relief,0.0333,0.279,0.78105,72,0.794345,False
2,Government_support,FEMA_assistance,-0.0865,-0.7268,0.469785,72,0.49245,False
2,Government_support,SBA_loan,-0.1484,-1.2552,0.213594,72,0.236338,False
2,Government_support,stimulus_payment_status,-0.1757,-1.4934,0.139836,72,0.160677,False
2,Government_support,stimulus_check,-0.1766,-1.501,0.13786,72,0.159172,False
2,Government_support,public_housing,-0.2134,-1.8272,0.071933,72,0.085109,False
2,Government_support,government_grants,-0.232,-1.9952,0.049917,72,0.06032,False
2,Government_support,small_business_grant,-0.5426,-5.4043,1e-06,72,1e-06,True
2,Government_support,FAFSA,-0.5578,-5.623,0.0,72,1e-06,True
2,Housing_rent_and_stress,electric_bill_help,0.907,18.0187,0.0,72,0.0,True
2,Housing_rent_and_stress,rent_assistance,0.8905,16.3771,0.0,72,0.0,True
2,Housing_rent_and_stress,cheap_apartments,0.8501,13.5041,0.0,72,0.0,True
2,Housing_rent_and_stress,lease_agreement,0.8462,13.2853,0.0,72,0.0,True
2,Housing_rent_and_stress,security_deposit,0.8452,13.2314,0.0,72,0.0,True
2,Housing_rent_and_stress,section_8_housing,0.8321,12.5501,0.0,72,0.0,True
2,Housing_rent_and_stress,apartment_for_rent,0.8235,12.1427,0.0,72,0.0,True
2,Housing_rent_and_stress,emergency_rental_assistance,0.7837,10.5556,0.0,72,0.0,True
2,Housing_rent_and_stress,housing_authority,0.7782,10.3667,0.0,72,0.0,True
2,Housing_rent_and_stress,housing_voucher,0.7305,8.9488,0.0,72,0.0,True
2,Housing_rent_and_stress,late_rent,0.7204,8.6896,0.0,72,0.0,True
2,Housing_rent_and_stress,utility_bill_help,0.7191,8.6582,0.0,72,0.0,True
2,Housing_rent_and_stress,utilities_assistance,0.6639,7.4278,0.0,72,0.0,True
2,Housing_rent_and_stress,homeless_assistance,0.6626,7.4026,0.0,72,0.0,True
2,Housing_rent_and_stress,room_for_rent,0.6507,7.1702,0.0,72,0.0,True
2,Housing_rent_and_stress,rental_assistance_program,0.6226,6.656,0.0,72,0.0,True
2,Housing_rent_and_stress,renters_insurance,0.6052,6.3606,0.0,72,0.0,True
2,Housing_rent_and_stress,eviction_notice,0.6046,6.3502,0.0,72,0.0,True
2,Housing_rent_and_stress,water_bill_assistance,0.5879,6.08,0.0,72,0.0,True
2,Housing_rent_and_stress,pre_foreclosure,0.5863,6.0558,0.0,72,0.0,True
2,Housing_rent_and_stress,studio_apartment,0.5723,5.8385,0.0,72,0.0,True
2,Housing_rent_and_stress,homeless_shelter,0.5532,5.5556,0.0,72,1e-06,True
2,Housing_rent_and_stress,eviction_help,0.5428,5.4079,1e-06,72,1e-06,True
2,Housing_rent_and_stress,real_estate_listings,0.522,5.1206,3e-06,72,4e-06,True
2,Housing_rent_and_stress,first_time_home_buyer,0.5155,5.0338,4e-06,72,6e-06,True
2,Housing_rent_and_stress,low_income_housing,0.5007,4.84,7e-06,72,1.2e-05,True
2,Housing_rent_and_stress,closing_costs,0.4629,4.369,4.2e-05,72,6.6e-05,True
2,Housing_rent_and_stress,mortgage_assistance,0.4254,3.9329,0.000195,72,0.000289,True
2,Housing_rent_and_stress,refinance_mortgage,0.3692,3.3234,0.001417,72,0.001963,True
2,Housing_rent_and_stress,foreclosure,0.3688,3.32,0.001432,72,0.001978,True
2,Housing_rent_and_stress,rent_payment_help,0.3504,3.1304,0.002547,72,0.003449,True
2,Housing_rent_and_stress,storage_unit_rental,0.3237,2.8621,0.005546,72,0.007282,True
2,Housing_rent_and_stress,rent_relief,0.1242,1.0476,0.29841,72,0.323446,False
2,Housing_rent_and_stress,mortgage_rates,0.0833,0.6991,0.486779,72,0.506929,False
2,Housing_rent_and_stress,missed_mortgage_payment,0.0601,0.504,0.615857,72,0.631716,False
2,Housing_rent_and_stress,down_payment_assistance,-0.0406,-0.3403,0.734642,72,0.749726,False
2,Housing_rent_and_stress,public_housing,-0.2134,-1.8272,0.071933,72,0.085109,False
2,Housing_rent_and_stress,housing_market_crash,-0.214,-1.8325,0.071124,72,0.08457,False
2,Housing_rent_and_stress,tenant_rights,-0.3051,-2.6804,0.009163,72,0.011742,True
2,Housing_rent_and_stress,housing_affordability,-0.4433,-4.1375,9.6e-05,72,0.000145,True
2,Housing_rent_and_stress,moving_costs,-0.5724,-5.8406,0.0,72,0.0,True
2,Housing_rent_and_stress,property_tax,-0.59,-6.1138,0.0,72,0.0,True
2,Housing_rent_and_stress,home_appraisal,-0.5944,-6.1846,0.0,72,0.0,True
2,Housing_rent_and_stress,sublease,-0.6527,-7.2079,0.0,72,0.0,True
2,Housing_rent_and_stress,property_tax_relief,-0.6642,-7.4336,0.0,72,0.0,True
2,Housing_rent_and_stress,rent_increase,-0.7777,-10.3488,0.0,72,0.0,True
2,Housing_rent_and_stress,rent_control,-0.8471,-13.3339,0.0,72,0.0,True
2,Housing_rent_and_stress,housing_prices,-0.8549,-13.7856,0.0,72,0.0,True
2,Housing_rent_and_stress,affordable_housing,-0.8825,-15.6968,0.0,72,0.0,True
2,Housing_rent_and_stress,cost_of_living,-0.8964,-16.9239,0.0,72,0.0,True
2,Inflation,natural_gas_bill,0.9293,21.0535,0.0,72,0.0,True
2,Inflation,electric_bill,0.9193,19.5366,0.0,72,0.0,True
2,Inflation,water_bill,0.9064,17.9567,0.0,72,0.0,True
2,Inflation,tuition_fees,0.9026,17.5378,0.0,72,0.0,True
2,Inflation,medical_cost,0.8673,14.5757,0.0,72,0.0,True
2,Inflation,chicken_prices,0.8661,14.4945,0.0,72,0.0,True
2,Inflation,college_tuition,0.8658,14.4763,0.0,72,0.0,True
2,Inflation,restaurant_prices,0.8615,14.1957,0.0,72,0.0,True
2,Inflation,insurance_cost,0.8524,13.6402,0.0,72,0.0,True
2,Inflation,utility_bill,0.835,12.6939,0.0,72,0.0,True
2,Inflation,rent_prices,0.7846,10.5887,0.0,72,0.0,True
2,Inflation,food_budget,0.7696,10.0834,0.0,72,0.0,True
2,Inflation,egg_price,0.7351,9.0721,0.0,72,0.0,True
2,Inflation,monthly_expenses,0.7197,8.6721,0.0,72,0.0,True
2,Inflation,coffee_price,0.6996,8.1924,0.0,72,0.0,True
2,Inflation,student_expenses,0.6474,7.1067,0.0,72,0.0,True
2,Inflation,healthcare_cost,0.5604,5.6605,0.0,72,1e-06,True
2,Inflation,entertainment_cost,0.4672,4.4214,3.5e-05,72,5.4e-05,True
2,Inflation,bread_price,0.4009,3.6613,0.000483,72,0.000702,True
2,Inflation,heating_cost,0.3337,2.9612,0.004181,72,0.005583,True
2,Inflation,beef_prices,0.3318,2.9425,0.004412,72,0.005842,True
2,Inflation,living_expenses,0.2396,2.0645,0.042678,72,0.051908,False
2,Inflation,minimum_wage,0.2321,1.9962,0.0498,72,0.06032,False
2,Inflation,public_transit_cost,0.2319,1.9947,0.049972,72,0.06032,False
2,Inflation,clothing_inflation,0.157,1.33,0.187844,72,0.211334,False
2,Inflation,milk_price,0.1539,1.3028,0.196919,72,0.220956,False
2,Inflation,food_prices,0.1373,1.1598,0.25007,72,0.273532,False
2,Inflation,grocery_inflation,0.115,0.9684,0.336193,72,0.359509,False
2,Inflation,mortgage_rates,0.0833,0.6991,0.486779,72,0.506929,False
2,Inflation,beer_prices,0.0611,0.5122,0.61009,72,0.627146,False
2,Inflation,cost_of_living_calculator,-0.083,-0.6965,0.488421,72,0.507533,False
2,Inflation,childcare_cost,-0.1819,-1.5476,0.126223,72,0.146585,False
2,Inflation,groceries_prices,-0.1851,-1.5762,0.119487,72,0.139305,False
2,Inflation,clothing_prices,-0.2742,-2.3858,0.01975,72,0.024778,True
2,Inflation,energy_prices,-0.2911,-2.546,0.013102,72,0.016524,True
2,Inflation,fuel_prices,-0.3064,-2.6926,0.008864,72,0.01139,True
2,Inflation,gas_prices,-0.3242,-2.8672,0.005468,72,0.0072,True
2,Inflation,transportation_costs,-0.364,-3.2697,0.001672,72,0.002296,True
2,Inflation,salary_calculator,-0.4314,-4.0007,0.000155,72,0.00023,True
2,Inflation,wage_increase,-0.5874,-6.0726,0.0,72,0.0,True
2,Inflation,CPI,-0.6399,-6.9664,0.0,72,0.0,True
2,Inflation,housing_costs,-0.7272,-8.8628,0.0,72,0.0,True
2,Inflation,inflation_rate,-0.8058,-11.3828,0.0,72,0.0,True
2,Inflation,budgeting,-0.8087,-11.5039,0.0,72,0.0,True
2,Inflation,new_car_prices,-0.8277,-12.3419,0.0,72,0.0,True
2,Inflation,used_car_prices,-0.8366,-12.7778,0.0,72,0.0,True
2,Inflation,car_prices,-0.8519,-13.6122,0.0,72,0.0,True
2,Inflation,consumer_price_index,-0.8952,-16.8087,0.0,72,0.0,True
2,Inflation,cost_of_living,-0.8964,-16.9239,0.0,72,0.0,True
2,Insurance,insurance_claim,0.8782,15.3633,0.0,72,0.0,True
2,Insurance,insurance_deductible,0.8733,14.9958,0.0,72,0.0,True
2,Insurance,claim_status,0.8716,14.875,0.0,72,0.0,True
2,Insurance,policy_number,0.8422,13.0688,0.0,72,0.0,True
2,Insurance,full_coverage_insurance,0.7821,10.5002,0.0,72,0.0,True
2,Insurance,insurance_payout,0.7588,9.7481,0.0,72,0.0,True
2,Insurance,supplemental_insurance,0.7513,9.5258,0.0,72,0.0,True
2,Insurance,medicare_supplement,0.7444,9.3277,0.0,72,0.0,True
2,Insurance,cheap_car_insurance,0.7352,9.0747,0.0,72,0.0,True
2,Insurance,health_insurance_cost,0.735,9.0695,0.0,72,0.0,True
2,Insurance,coverage_limits,0.6919,8.0175,0.0,72,0.0,True
2,Insurance,insurance_lapse,0.6817,7.7959,0.0,72,0.0,True
2,Insurance,insurance_premium,0.6146,6.5193,0.0,72,0.0,True
2,Insurance,renters_insurance,0.6052,6.3606,0.0,72,0.0,True
2,Insurance,policy_renewal,0.469,4.4427,3.2e-05,72,5.1e-05,True
2,Insurance,open_enrollment,0.4533,4.2548,6.4e-05,72,9.7e-05,True
2,Insurance,liability_coverage,0.4496,4.211,7.4e-05,72,0.000113,True
2,Insurance,short_term_disability_insurance,0.4255,3.9342,0.000194,72,0.000288,True
2,Insurance,COBRA_insurance,0.3921,3.5664,0.000658,72,0.000938,True
2,Insurance,insurance_agent,0.3816,3.4545,0.00094,72,0.001326,True
2,Insurance,cheap_health_insurance,0.3312,2.937,0.004482,72,0.005918,True
2,Insurance,insurance_adjuster,0.241,2.0772,0.041454,72,0.050548,False
2,Insurance,whole_life_insurance,0.2156,1.847,0.068969,72,0.082418,False
2,Insurance,workers_compensation_insurance,0.209,1.7883,0.078056,72,0.092126,False
2,Insurance,long_term_disability_insurance,0.1818,1.5471,0.126345,72,0.146585,False
2,Insurance,dental_insurance,0.1527,1.2929,0.200296,72,0.223174,False
2,Insurance,insurance_cancellation,0.1343,1.1336,0.260815,72,0.283985,False
2,Insurance,car_insurance_rates,0.1042,0.8767,0.383672,72,0.406233,False
2,Insurance,earthquake_insurance,-0.1273,-1.0742,0.286417,72,0.311153,False
2,Insurance,flood_insurance,-0.2067,-1.7675,0.0815,72,0.095717,False
2,Insurance,medigap,-0.229,-1.9681,0.053022,72,0.063839,False
2,Insurance,umbrella_insurance,-0.3122,-2.7492,0.007594,72,0.009864,True
2,Insurance,health_insurance,-0.35,-3.1259,0.002581,72,0.003485,True
2,Insurance,auto_insurance_quote,-0.4618,-4.3559,4.4e-05,72,6.8e-05,True
2,Insurance,gap_insurance,-0.4796,-4.5727,2e-05,72,3.2e-05,True
2,Insurance,home_insurance,-0.4864,-4.6578,1.5e-05,72,2.3e-05,True
2,Insurance,liability_insurance,-0.5,-4.8308,8e-06,72,1.2e-05,True
2,Insurance,vision_insurance,-0.5022,-4.8583,7e-06,72,1.1e-05,True
2,Insurance,life_insurance,-0.567,-5.7587,0.0,72,0.0,True
2,Insurance,homeowners_insurance_quote,-0.5739,-5.8629,0.0,72,0.0,True
2,Insurance,car_insurance,-0.5797,-5.9524,0.0,72,0.0,True
2,Insurance,travel_insurance,-0.6491,-7.1388,0.0,72,0.0,True
2,Insurance,pet_insurance,-0.6593,-7.3367,0.0,72,0.0,True
2,Insurance,business_insurance,-0.71,-8.435,0.0,72,0.0,True
2,Insurance,malpractice_insurance,-0.7106,-8.451,0.0,72,0.0,True
2,Insurance,disability_insurance,-0.7264,-8.8422,0.0,72,0.0,True
2,Insurance,insurance_broker,-0.7467,-9.3909,0.0,72,0.0,True
2,Insurance,term_life_insurance,-0.7618,-9.8393,0.0,72,0.0,True
2,Insurance,health_insurance_quote,-0.8145,-11.7475,0.0,72,0.0,True
2,Investing_and_markets,dividend_stocks,0.736,9.0966,0.0,72,0.0,True
2,Investing_and_markets,stock_market_today,0.6989,8.1753,0.0,72,0.0,True
2,Investing_and_markets,penny_stocks,0.6446,7.0542,0.0,72,0.0,True
2,Investing_and_markets,target_date_fund,0.5721,5.8352,0.0,72,0.0,True
2,Investing_and_markets,gold_price,0.5486,5.4903,1e-06,72,1e-06,True
2,Investing_and_markets,ETF,0.3985,3.6349,0.000527,72,0.000763,True
2,Investing_and_markets,Dow_Jones,0.2933,2.5669,0.012403,72,0.015684,True
2,Investing_and_markets,bitcoin,0.2186,1.8747,0.065009,72,0.07788,False
2,Investing_and_markets,brokerage_account,0.1752,1.4886,0.14108,72,0.161718,False
2,Investing_and_markets,commodity_prices,0.1661,1.4093,0.163178,72,0.185271,False
2,Investing_and_markets,recession,0.157,1.3298,0.187901,72,0.211334,False
2,Investing_and_markets,margin_account,0.1184,0.9977,0.321845,72,0.345712,False
2,Investing_and_markets,401k,0.1168,0.9842,0.328393,72,0.351954,False
2,Investing_and_markets,bull_market,0.101,0.8497,0.398374,72,0.419433,False
2,Investing_and_markets,call_options,0.085,0.7133,0.478013,72,0.499979,False
2,Investing_and_markets,crypto_exchange,0.0405,0.339,0.735609,72,0.749726,False
2,Investing_and_markets,bond_yields,0.0267,0.2235,0.823795,72,0.834267,False
2,Investing_and_markets,blue_chip_stocks,0.0208,0.1741,0.862254,72,0.86953,False
2,Investing_and_markets,treasury_yields,0.0088,0.0734,0.941663,72,0.947611,False
2,Investing_and_markets,earnings_report,-0.0026,-0.0218,0.98268,72,0.98268,False
2,Investing_and_markets,put_options,-0.0081,-0.0679,0.946033,72,0.950008,False
2,Investing_and_markets,stock_market,-0.0767,-0.6439,0.521724,72,0.538626,False
2,Investing_and_markets,market_volatility,-0.0818,-0.6871,0.494284,72,0.512512,False
2,Investing_and_markets,short_selling,-0.0959,-0.8063,0.42279,72,0.444161,False
2,Investing_and_markets,bear_market,-0.12,-1.011,0.315494,72,0.34042,False
2,Investing_and_markets,S&P_500,-0.1481,-1.2528,0.214434,72,0.236719,False
2,Investing_and_markets,market_crash,-0.1884,-1.6046,0.113084,72,0.132162,False
2,Investing_and_markets,oil_prices,-0.2188,-1.8762,0.064801,72,0.077826,False
2,Investing_and_markets,day_trading,-0.3091,-2.7191,0.008247,72,0.010655,True
2,Investing_and_markets,IPO,-0.3321,-2.9457,0.004372,72,0.005806,True
2,Investing_and_markets,value_stocks,-0.3518,-3.1441,0.002444,72,0.003319,True
2,Investing_and_markets,interest_rates,-0.4328,-4.0167,0.000146,72,0.000219,True
2,Investing_and_markets,IRA_account,-0.4554,-4.2803,5.8e-05,72,8.9e-05,True
2,Investing_and_markets,stock_screener,-0.472,-4.4798,2.8e-05,72,4.4e-05,True
2,Investing_and_markets,growth_stocks,-0.5089,-4.9458,5e-06,72,8e-06,True
2,Investing_and_markets,Federal_Reserve,-0.543,-5.4099,1e-06,72,1e-06,True
2,Investing_and_markets,portfolio_tracker,-0.5537,-5.5631,0.0,72,1e-06,True
2,Investing_and_markets,options_trading,-0.6181,-6.5788,0.0,72,0.0,True
2,Investing_and_markets,online_trading,-0.6615,-7.3804,0.0,72,0.0,True
2,Investing_and_markets,Roth_IRA,-0.6849,-7.8643,0.0,72,0.0,True
2,Investing_and_markets,index_fund,-0.6998,-8.1969,0.0,72,0.0,True
2,Investing_and_markets,NASDAQ,-0.7017,-8.241,0.0,72,0.0,True
2,Investing_and_markets,inflation_rate,-0.8058,-11.3828,0.0,72,0.0,True
2,Investing_and_markets,retirement_planning,-0.8086,-11.4974,0.0,72,0.0,True
2,Investing_and_markets,REIT,-0.809,-11.5147,0.0,72,0.0,True
2,Investing_and_markets,asset_allocation,-0.8326,-12.5747,0.0,72,0.0,True
2,Investing_and_markets,real_estate_investing,-0.8532,-13.6857,0.0,72,0.0,True
2,Investing_and_markets,mutual_fund,-0.8863,-16.0101,0.0,72,0.0,True
2,Jobs,apply_for_work,0.8838,15.8062,0.0,72,0.0,True
2,Jobs,CV_template,0.8325,12.5718,0.0,72,0.0,True
2,Jobs,full_time_work,0.8316,12.5282,0.0,72,0.0,True
2,Jobs,LinkedIn_Jobs,0.8276,12.3362,0.0,72,0.0,True
2,Jobs,LinkedIn_profile,0.8129,11.6788,0.0,72,0.0,True
2,Jobs,SimplyHired,0.812,11.6416,0.0,72,0.0,True
2,Jobs,remote_work,0.8039,11.3088,0.0,72,0.0,True
2,Jobs,Indeed,0.7648,9.9328,0.0,72,0.0,True
2,Jobs,FlexJobs,0.7073,8.371,0.0,72,0.0,True
2,Jobs,job_training,0.707,8.3649,0.0,72,0.0,True
2,Jobs,Glassdoor,0.6128,6.4884,0.0,72,0.0,True
2,Jobs,employment_benefits,0.5868,6.0634,0.0,72,0.0,True
