lag,category,keyword,pearson_r,t_stat,p_value,n_months,p_adj_bh,significant
-2,Insurance,long_term_disability_insurance,0.1799,1.5303,0.130455,72,0.14918,False
-2,Insurance,dental_insurance,0.1524,1.2899,0.201342,72,0.224339,False
-2,Insurance,insurance_cancellation,0.07,0.5874,0.558812,72,0.58449,False
-2,Insurance,car_insurance_rates,0.0389,0.3257,0.745632,72,0.763195,False
-2,Insurance,earthquake_insurance,-0.1918,-1.6351,0.106526,72,0.123591,False
-2,Insurance,medigap,-0.2596,-2.2494,0.027633,72,0.034668,True
-2,Insurance,flood_insurance,-0.2754,-2.3969,0.01921,72,0.024817,True
-2,Insurance,health_insurance,-0.2818,-2.4571,0.016488,72,0.021474,True
-2,Insurance,umbrella_insurance,-0.3157,-2.7838,0.006904,72,0.009192,True
-2,Insurance,auto_insurance_quote,-0.3993,-3.6444,0.000511,72,0.000733,True
-2,Insurance,gap_insurance,-0.4293,-3.9772,0.000168,72,0.000245,True
-2,Insurance,life_insurance,-0.4825,-4.6083,1.8e-05,72,2.8e-05,True
-2,Insurance,vision_insurance,-0.4871,-4.6664,1.4e-05,72,2.3e-05,True
-2,Insurance,liability_insurance,-0.5022,-4.8587,7e-06,72,1.1e-05,True
-2,Insurance,pet_insurance,-0.5369,-5.325,1e-06,72,2e-06,True
-2,Insurance,car_insurance,-0.5528,-5.5498,0.0,72,1e-06,True
-2,Insurance,homeowners_insurance_quote,-0.5537,-5.5633,0.0,72,1e-06,True
-2,Insurance,home_insurance,-0.5665,-5.7523,0.0,72,0.0,True
-2,Insurance,travel_insurance,-0.6681,-7.5115,0.0,72,0.0,True
-2,Insurance,business_insurance,-0.6845,-7.8567,0.0,72,0.0,True
-2,Insurance,disability_insurance,-0.6984,-8.1653,0.0,72,0.0,True
-2,Insurance,malpractice_insurance,-0.6984,-8.1636,0.0,72,0.0,True
-2,Insurance,term_life_insurance,-0.7145,-8.5446,0.0,72,0.0,True
-2,Insurance,insurance_broker,-0.7218,-8.7249,0.0,72,0.0,True
-2,Insurance,health_insurance_quote,-0.8198,-11.9757,0.0,72,0.0,True
-2,Investing_and_markets,stock_market_today,0.7609,9.8119,0.0,72,0.0,True
-2,Investing_and_markets,dividend_stocks,0.7124,8.4935,0.0,72,0.0,True
-2,Investing_and_markets,penny_stocks,0.5835,6.0108,0.0,72,0.0,True
-2,Investing_and_markets,target_date_fund,0.5803,5.9618,0.0,72,0.0,True
-2,Investing_and_markets,gold_price,0.5524,5.5447,0.0,72,1e-06,True
-2,Investing_and_markets,ETF,0.5512,5.5275,1e-06,72,1e-06,True
-2,Investing_and_markets,Dow_Jones,0.425,3.9282,0.000198,72,0.000287,True
-2,Investing_and_markets,recession,0.3532,3.1589,0.002339,72,0.003194,True
-2,Investing_and_markets,commodity_prices,0.2786,2.4273,0.017787,72,0.023042,True
-2,Investing_and_markets,bull_market,0.2335,2.009,0.048399,72,0.059473,False
-2,Investing_and_markets,margin_account,0.2335,2.0095,0.048345,72,0.059473,False
-2,Investing_and_markets,brokerage_account,0.2204,1.8907,0.062807,72,0.075622,False
-2,Investing_and_markets,bitcoin,0.1834,1.5613,0.122954,72,0.142306,False
-2,Investing_and_markets,401k,0.1694,1.4382,0.154845,72,0.17581,False
-2,Investing_and_markets,call_options,0.1588,1.3461,0.182627,72,0.20492,False
-2,Investing_and_markets,blue_chip_stocks,0.1189,1.0015,0.320034,72,0.345319,False
-2,Investing_and_markets,treasury_yields,0.0948,0.7969,0.428206,72,0.452837,False
-2,Investing_and_markets,crypto_exchange,0.0482,0.4036,0.687758,72,0.70851,False
-2,Investing_and_markets,put_options,0.044,0.3688,0.713418,72,0.733363,False
-2,Investing_and_markets,bond_yields,0.037,0.3101,0.757422,72,0.773606,False
-2,Investing_and_markets,stock_market,0.0321,0.2684,0.789202,72,0.802636,False
-2,Investing_and_markets,earnings_report,0.0289,0.2423,0.809261,72,0.821288,False
-2,Investing_and_markets,short_selling,0.0268,0.2244,0.823079,72,0.833542,False
-2,Investing_and_markets,bear_market,0.0187,0.1562,0.876345,72,0.880027,False
-2,Investing_and_markets,market_volatility,-0.0143,-0.1198,0.904978,72,0.906875,False
-2,Investing_and_markets,S&P_500,-0.0348,-0.2915,0.771541,72,0.786347,False
-2,Investing_and_markets,oil_prices,-0.061,-0.5114,0.610695,72,0.631845,False
-2,Investing_and_markets,market_crash,-0.116,-0.9771,0.331887,72,0.357302,False
-2,Investing_and_markets,day_trading,-0.1529,-1.2943,0.199805,72,0.223147,False
-2,Investing_and_markets,value_stocks,-0.2533,-2.1911,0.031772,72,0.039652,True
-2,Investing_and_markets,interest_rates,-0.2701,-2.3466,0.021779,72,0.02791,True
-2,Investing_and_markets,Federal_Reserve,-0.4346,-4.0374,0.000136,72,0.000202,True
-2,Investing_and_markets,IRA_account,-0.4581,-4.312,5.2e-05,72,8e-05,True
-2,Investing_and_markets,IPO,-0.4722,-4.4813,2.8e-05,72,4.4e-05,True
-2,Investing_and_markets,stock_screener,-0.4835,-4.6215,1.7e-05,72,2.7e-05,True
-2,Investing_and_markets,options_trading,-0.5492,-5.4978,1e-06,72,1e-06,True
-2,Investing_and_markets,online_trading,-0.5612,-5.6734,0.0,72,1e-06,True
-2,Investing_and_markets,growth_stocks,-0.5699,-5.8028,0.0,72,0.0,True
-2,Investing_and_markets,portfolio_tracker,-0.57,-5.804,0.0,72,0.0,True
-2,Investing_and_markets,index_fund,-0.6418,-7.0015,0.0,72,0.0,True
-2,Investing_and_markets,NASDAQ,-0.6659,-7.4671,0.0,72,0.0,True
-2,Investing_and_markets,Roth_IRA,-0.7467,-9.3926,0.0,72,0.0,True
-2,Investing_and_markets,inflation_rate,-0.7646,-9.9256,0.0,72,0.0,True
-2,Investing_and_markets,REIT,-0.8245,-12.19,0.0,72,0.0,True
-2,Investing_and_markets,asset_allocation,-0.827,-12.3053,0.0,72,0.0,True
-2,Investing_and_markets,retirement_planning,-0.8647,-14.4039,0.0,72,0.0,True
-2,Investing_and_markets,mutual_fund,-0.8845,-15.8624,0.0,72,0.0,True
-2,Investing_and_markets,real_estate_investing,-0.9038,-17.6719,0.0,72,0.0,True
-2,Jobs,SimplyHired,0.8865,16.0281,0.0,72,0.0,True
